sentence 	 label
patriots fans had one of their own working sunday's regular-season finale against the 49ers. fox producer p.t. navarro considers himself a new englander, even though he moved around the country as the son of college football coach frank navarro (columbia, wabash, princeton) . 	1
it #39;s the age old question:  quot;what do you give to the man who #39;s been everything? quot;. only time will tell whether phil knight #39;s retirement will be as long-lived as so many players he paid to endorse nike . 	2
miyazaki - tiger woods shot a 3-under 67 sunday to win the dunlop phoenix for his first title since february and first victory in japan . 	1
dan orlovsky threw for 283 yards and a touchdown in his final home game yesterday to lead connecticut to a 29-0 victory over buffalo, assuring the huskies of a winning record and making them eligible for a bowl bid . 	1
for one half saturday, the controversy over the bowl championship series looked like it might disappear in the dampness of bryant-denny stadium as undefeated auburn found itself in a fight with archrival alabama . 	1
the british army secretly restricted numbers of ethnic recruits, according to official files just released . 	0
columbus - it had been awhile since anyone had slammed the door on michigan phenom mike hart. the freshman running back established a school record by rushing for 150 or more yards in five straight games entering 	1
baghdad (reuters) - gunmen killed the baghdad governor in  iraq's highest-profile assassination in eight months and a  suicide bomber killed 10 people near the green zone on tuesday  in an escalating campaign to wreck a jan. 30 election . 	0
shares of taser international inc. (tasr.o: quote, profile, research) have jumped 20 percent since early last week as the stun gun maker issued a slew of announcements 	2
negotiators met friday at the world trade organization for formal farm talks, capping a weeklong series of informal discussions on ways to reach a wider-ranging liberalization accord by the end of 2005 . 	2
football coaches, especially those at michigan, continually stress the importance of preventing the big play. a lot of players didn #39;t get the message on saturday . 	1
(november 21, 2004). ronald winky wright successfully defended his 154 lb. title for the sixth time in the highly anticipated rematch with the formerly sweet sugar shane mosley 	1
remember john edwards two americas campaign theme? it occurred to me how well that theme fits the corporate world. for proof, look no further than the stockholder lawsuit against walt disney co . 	2
a powerful early-morning earthquake in costa rica shook presidents and prime ministers from their beds while damaging houses and frightening several people into heart attacks . 	0
patrick vieira has fiercely criticised spain #39;s record in combating racism in football and paid tribute to england #39;s record in acting against it . 	1
ap - utah beat rival brigham young 52-21 saturday, completing its first unbeaten season since 1930 and putting the utes one step closer to the first appearance in the bowl championship series for a team from a mid-major conference . 	1
an anonymous reader writes  quot;nec and panasonic have developed three linux-powered 3g mobile phones to be introduced in japan in the coming months -- nec #39;s n900il, nec #39;s n901ic, and panasonic #39;s p901i . 	3
las vegas, nv: you have to give credit to sugar shane mosley. for the second time in his career, the former world champion valiantly tried to reverse a thorough beating by jumping headfirst into an immediate rematch . 	1
