sentence 	 label
wal @-@ mart stores inc after the holidays, says a rush of aftershave in the storehouses, karts, and other conveyances that sell liquor, after the sabbath same @-@ store sales gains of approximately three per cent, at the high end of its forecast 	2
unable to utilize smartphones because of malicious code that disables symbian @-@ based mobile phones there are several examples of malicious code that is present in the wild that disables the functionality of a smartphone, such as the trojan horse, that targets mobiles, and the skid row, that targets tablets . 	3
after watching fc groningen's third defeat of season three, boss ruud gullit hath launched a stinging attack upon his players . 	1
and the head of the house of israel said, on monday will iran the king of babylon make a full end of sensitive nuclear work, which includeth the work of uranium enrichment, in a move that surely may bring our report of the islamic state to the un security council for possible sanctions . 	0
if infrastructure needs remain unaddressed, the burden may not be removed from the people. the departments of the highway, and the authorities thereof, in a vehement report warned . 	2
swiss firm swissxstrata relaunches a takeover bid for a mining company wmc resources by appealing directly to the shareholders of its own . 	2
celtic is turned back and fallen in the title race, and lost ground in the gathering of the nations . 	1
and on the morrow, shane mosley gave winky wright his great opportunity, after beating him a second time; after that wright made wierd sport . 	1
beijing (reuters) - the death toll from a fire that swept through an iron mine complex in the northern chinese province of hebei rose to the number of 57, with three miners still missing, xinhua said on monday, according to the death toll . 	0
as part of a hunt for three men who were kidnapped last month, the local police made a raid in kabul, as they had done in the past . 	0
by microsoft corp. and dell inc. this agreement will provide the air force with software and related support services to increase the acquiring process by signifying a $500 million agreement over six years . 	3
